21913,2254,1348,413,483,405,283,114,94,189,128,112,43,151,94,125,51,61,43,20154,897,354,368,260,252,238,139,65,81,56,135,96,178,196,124,72,93,87,r
22213,3802,1158,1312,1303,662,743,589,336,211,154,188,104,169,148,169,200,209,170,20262,1191,844,843,848,465,347,371,274,192,108,123,165,234,222,203,159,164,105,l
22231,1629,1264,759,607,320,358,255,87,147,79,120,54,122,136,90,66,38,79,20421,320,333,285,211,139,88,31,27,81,80,79,140,151,260,88,85,78,81,r
21452,2939,2420,1083,328,335,449,445,369,333,372,296,333,277,92,143,122,126,99,20132,908,1028,650,353,297,392,339,383,336,300,304,271,319,247,166,157,144,98,r
20369,2098,1588,1049,768,573,354,175,100,9,91,40,63,59,115,30,35,49,19,20179,1068,997,725,613,417,359,260,196,142,61,43,49,55,269,16,7,7,59,b
21031,3243,1682,525,1078,1001,689,220,249,400,307,175,205,175,237,175,202,163,141,19964,446,463,296,353,183,86,15,69,76,31,70,16,86,256,48,19,14,21,l
22188,3775,1086,1166,1079,429,274,348,199,152,78,77,70,55,133,10,44,35,34,20218,850,408,479,382,159,131,179,156,57,63,93,63,75,276,25,29,21,27,l
21533,3459,2025,318,880,808,586,164,151,10,56,160,155,116,80,22,11,43,72,20152,519,237,182,131,62,72,72,106,101,72,99,95,128,242,46,40,31,24,r
20759,591,371,394,334,245,62,23,100,41,90,68,121,57,130,24,23,32,31,20522,1939,1656,558,909,826,448,230,195,212,121,18,49,164,286,87,79,85,105,d
20944,1389,1202,777,511,189,163,87,113,88,110,117,121,105,135,49,49,53,27,20177,439,340,178,178,135,80,29,58,23,32,62,68,81,295,35,19,45,13,b
20677,274,147,275,139,66,103,112,45,106,148,17,66,92,88,36,42,26,43,20564,1642,774,1049,536,145,361,255,106,173,74,55,73,118,315,91,72,144,100,u
20665,181,125,51,31,164,78,59,52,97,42,53,110,15,99,8,57,31,41,20281,1068,863,634,687,389,275,228,258,196,208,95,130,109,161,109,109,157,28,rb
21814,3336,1130,785,1069,557,196,269,262,112,59,34,146,28,102,99,8,74,32,20306,669,406,379,344,164,91,206,195,68,76,26,42,187,232,48,61,53,115,l
21037,1933,784,559,697,462,221,213,213,240,75,161,89,96,108,58,64,39,30,20156,554,538,296,420,200,122,135,74,50,104,68,39,45,263,78,135,141,137,r
20419,91,68,49,72,66,45,56,92,82,68,70,22,14,106,37,35,28,28,20139,1484,1374,926,691,586,425,358,230,150,186,141,77,86,251,74,52,8,81,rb
21694,1859,873,937,168,533,296,140,200,187,146,72,32,85,92,47,30,26,37,20181,414,380,83,210,278,55,58,130,59,114,97,80,95,232,41,107,2,82,l
20506,1759,1339,841,521,358,258,81,32,104,81,115,71,53,94,45,36,66,38,19992,178,132,153,87,99,56,44,86,60,101,109,79,97,232,70,115,92,90,b
21512,2119,725,1112,423,65,293,131,93,202,132,4,21,29,109,24,33,13,6,20210,1327,803,967,703,431,517,257,129,78,65,114,141,89,245,18,17,86,25,r
20883,618,529,500,277,203,136,126,242,67,53,30,7,54,114,29,13,12,21,20686,2074,763,1009,596,507,457,263,279,199,179,200,111,93,256,60,33,106,56,d
21848,2992,975,1264,740,308,403,266,147,190,165,74,46,70,116,37,20,40,23,20141,148,220,67,298,113,164,45,105,75,36,53,26,51,283,50,96,47,68,l
20617,771,430,365,344,304,155,24,58,51,61,48,118,87,136,14,23,42,4,20286,1593,1210,421,535,654,461,198,167,102,108,193,160,93,289,16,76,84,94,d
20831,1009,953,756,752,553,323,331,269,203,134,106,89,111,149,81,35,41,66,20113,190,211,102,150,215,116,151,131,105,87,84,80,116,233,32,30,16,38,b
20685,493,324,87,196,211,179,85,44,60,79,86,32,38,109,13,14,18,70,21273,3473,1696,665,1130,842,354,233,250,72,67,62,97,124,320,73,39,99,28,u
22004,1232,941,610,336,205,152,119,101,65,127,137,95,99,92,43,19,23,21,20008,73,131,107,77,195,92,46,61,77,81,86,111,159,268,72,90,53,86,r
22147,1719,1411,803,464,339,193,198,153,73,74,93,105,99,139,23,31,61,91,20099,196,155,236,156,82,63,30,108,21,37,6,90,153,256,164,148,128,115,r
20318,1916,1440,871,622,475,388,258,242,181,211,61,42,25,99,28,13,14,47,20096,135,234,129,117,61,30,39,62,90,120,74,31,66,264,24,7,19,68,b
22365,3703,1040,1455,669,320,453,286,219,142,45,100,50,80,145,32,39,27,17,20095,294,244,333,83,102,179,91,16,84,58,27,47,67,276,59,55,9,38,l
21025,882,310,515,331,86,97,110,129,48,75,97,60,42,143,36,48,63,35,20897,3130,1146,1503,1104,218,348,284,120,51,123,184,137,152,299,46,48,29,51,u
22053,3631,1428,867,1040,717,265,165,205,152,59,117,110,26,140,43,4,51,10,20229,450,267,268,175,71,55,124,96,38,51,19,22,47,269,36,53,53,20,r
20707,557,540,434,344,199,201,164,135,39,145,137,28,37,127,53,55,76,55,20414,2096,1577,899,707,387,178,93,116,145,126,42,167,225,219,139,97,137,54,rb
21005,337,324,274,127,150,63,46,83,107,113,90,34,50,108,36,11,40,32,20118,924,890,733,597,349,266,127,141,154,163,127,123,163,265,42,34,39,65,d
21435,2473,916,606,846,739,242,110,340,333,96,25,75,136,144,13,16,28,41,20106,279,131,156,127,140,108,58,55,54,87,55,84,48,276,35,33,41,29,r
20694,206,243,163,183,145,104,49,14,50,110,26,28,27,108,38,28,10,17,19962,1985,1573,1087,845,493,296,158,137,161,133,85,57,76,294,30,16,52,38,d
20430,173,132,38,66,130,54,172,29,88,46,32,35,64,116,6,13,32,13,22023,1671,1134,770,513,354,270,164,149,73,22,33,36,87,307,94,38,95,53,d
20444,163,87,134,139,45,79,81,62,84,22,31,8,33,125,42,38,24,48,21354,3432,1044,1209,1142,680,78,271,248,68,36,147,23,119,309,46,52,15,38,u
20536,151,98,70,41,29,66,14,36,44,57,11,7,25,109,15,12,19,8,21681,3663,1234,1718,1105,219,398,434,196,98,213,115,83,97,282,52,34,50,31,u
21158,1760,648,888,504,265,136,175,36,63,36,63,66,31,108,29,27,18,16,20027,1252,959,571,610,608,320,243,59,75,192,113,114,88,295,65,58,61,40,r
22524,1663,1032,523,325,116,66,144,42,147,77,22,31,30,120,18,30,11,2,20453,350,268,233,185,225,84,65,45,44,38,30,49,51,305,54,22,13,24,r
20321,1704,1305,952,724,488,357,245,188,136,110,27,45,75,119,62,52,18,25,20078,503,536,413,296,292,188,96,85,77,40,17,17,65,305,33,14,24,25,b
22669,1810,1053,513,328,179,121,66,32,32,46,65,1,42,113,35,19,12,25,20342,398,279,188,148,121,54,42,46,54,81,47,39,41,290,49,34,13,11,r
20355,1714,1314,897,673,507,382,333,233,201,159,106,85,83,83,25,50,29,43,19984,284,362,308,268,271,175,168,136,167,126,101,106,111,223,40,61,47,74,b
22780,2592,1589,1071,541,814,269,341,211,215,59,24,72,50,140,24,51,9,47,20302,731,445,509,310,170,245,31,52,107,22,47,24,39,317,27,5,35,27,l
20481,58,225,188,221,58,128,82,55,192,155,132,93,54,115,27,26,17,7,20977,2311,1100,1136,656,656,320,323,366,119,233,72,89,103,282,64,43,18,28,d
21850,3625,1524,597,928,797,359,201,169,218,48,156,90,37,107,25,37,25,4,20104,397,113,117,119,55,14,61,15,91,49,14,42,135,288,28,32,30,41,r
21960,3264,1024,856,900,627,314,207,333,120,77,61,86,32,134,46,19,25,13,20234,893,319,479,469,208,38,115,113,68,29,48,64,82,276,28,19,17,49,l
22057,3767,1230,1021,1214,765,171,230,268,112,66,121,72,34,105,23,18,26,18,20095,346,245,283,81,31,86,17,32,92,97,18,104,103,258,32,50,10,51,r
20763,553,488,391,142,181,72,56,46,190,94,41,95,81,96,26,32,9,36,20505,1986,1035,576,367,309,217,159,109,33,68,29,47,46,296,51,36,33,50,rb
20395,1664,1212,703,479,312,268,110,12,124,95,112,29,109,64,27,17,28,14,20141,90,154,78,47,37,74,80,89,98,82,41,100,96,268,39,28,33,76,b
21715,2765,956,1250,1188,590,40,200,158,145,173,253,125,37,105,51,38,60,21,20325,1324,843,479,197,99,98,84,48,125,88,134,137,71,239,87,114,25,80,r
22464,3062,1058,1170,434,653,192,259,242,24,136,83,25,44,92,20,38,27,43,20196,248,594,435,171,396,104,38,98,52,47,35,68,98,299,15,25,18,20,l
22281,3770,1181,1425,904,404,506,230,158,207,104,64,42,72,120,21,56,16,29,20376,884,388,603,369,111,206,99,51,82,108,64,35,76,291,15,15,11,28,l
22211,3861,1202,1440,910,397,374,357,179,110,195,102,48,43,120,20,28,10,20,20032,88,103,107,64,38,35,46,82,21,36,67,33,48,301,28,28,40,9,r
20730,601,566,426,376,209,134,45,103,90,95,34,43,24,116,27,35,18,39,20640,1756,1201,681,445,306,153,138,90,110,50,135,96,112,273,141,72,102,110,rb
21236,1680,502,776,503,97,209,235,122,42,149,24,27,31,96,31,27,13,10,20502,1564,756,654,553,335,291,225,143,176,147,67,32,105,306,28,37,26,46,r
21249,1607,655,928,422,30,204,171,91,60,58,55,61,40,105,23,16,10,2,20571,1781,881,898,675,308,312,381,208,78,77,96,127,105,270,10,44,43,35,r
22146,3674,1167,1391,870,395,475,385,120,210,121,33,69,40,112,22,4,28,21,20207,799,405,568,394,185,183,82,74,44,82,43,89,99,284,19,0,36,35,l
21294,1705,592,876,683,259,170,166,175,79,108,110,31,29,104,32,7,28,16,20460,1395,743,491,656,436,253,206,143,162,128,26,83,124,287,59,23,31,22,r
22796,2039,1308,638,373,155,28,97,190,167,47,82,42,65,137,108,61,86,70,20452,332,185,212,186,62,93,153,57,4,98,106,87,134,253,81,91,103,86,r
20292,1857,1482,978,662,386,246,313,223,57,108,55,79,29,110,67,50,64,34,19986,594,615,532,331,238,167,98,59,94,76,101,54,51,299,38,33,27,31,b
20515,341,218,52,36,43,72,34,72,13,49,25,33,54,119,11,15,16,18,20657,2821,1443,668,455,194,337,245,150,151,66,102,121,85,320,29,38,63,42,u
22773,2516,1785,620,1033,387,439,260,222,204,155,76,17,93,106,44,45,20,21,20615,1066,849,462,566,280,292,258,179,189,88,30,97,137,222,45,61,74,56,l
21010,424,248,194,144,171,152,178,151,84,61,34,9,63,135,46,13,33,10,20053,1513,1523,1019,683,474,351,208,116,143,113,76,100,157,248,53,41,36,32,rb
21030,1542,392,609,540,45,70,231,15,70,123,98,17,47,123,15,11,23,20,20430,1620,1274,609,624,536,368,214,216,112,67,71,111,59,283,53,25,26,20,d
22233,3279,1047,1339,507,597,447,65,324,56,42,150,22,40,81,20,65,60,11,20734,1514,687,953,513,429,344,146,117,54,95,73,136,133,243,39,69,46,49,l
21441,3311,860,1095,1103,427,156,475,251,216,139,117,87,128,106,109,73,92,57,20028,314,194,249,170,122,134,179,50,92,57,41,99,128,274,112,138,154,107,r
20865,954,355,381,452,167,156,160,171,94,56,124,59,38,107,27,24,1,19,21495,3024,1047,1611,872,93,500,404,51,180,247,85,77,57,267,40,20,11,32,u
22184,3223,1075,1350,824,395,546,390,172,256,127,50,57,15,128,70,44,38,75,20275,814,356,449,304,149,246,89,31,32,29,68,117,115,264,44,68,75,89,l
22160,3564,1136,1098,960,576,160,319,227,56,111,169,29,77,97,27,35,23,34,20025,270,205,123,221,68,55,53,146,31,117,33,88,45,286,34,6,30,39,r
20733,647,575,416,413,407,140,69,236,135,53,3,44,30,111,56,45,32,33,20557,1925,1291,661,505,306,177,145,123,72,136,11,196,94,258,80,64,86,66,rb
21062,1680,612,436,565,351,101,162,234,32,12,54,45,63,105,29,20,17,20,20320,1364,985,382,532,527,250,167,282,128,62,32,41,69,304,36,27,17,49,r
21346,2050,609,675,643,281,161,337,277,129,76,186,51,24,129,11,17,11,8,20241,958,761,301,454,406,217,145,166,93,78,45,41,54,297,41,21,9,17,r
22304,1683,1151,712,421,174,82,72,69,127,52,66,86,115,143,84,63,37,57,20476,285,303,240,200,254,212,118,115,52,41,2,44,154,272,146,156,138,126,r
20278,1761,1419,1018,670,607,521,503,359,201,294,233,163,144,172,128,103,110,106,19985,521,448,390,288,208,204,162,103,91,58,109,62,81,280,37,49,33,17,b
22729,1869,1121,653,309,125,80,87,74,70,74,57,38,43,154,22,29,16,21,20422,121,111,153,133,190,161,156,40,51,67,36,28,70,291,38,32,18,25,r
20330,1727,1335,1014,581,487,436,266,180,159,127,127,46,67,132,37,26,34,12,19898,443,536,402,96,203,135,51,115,95,97,71,73,58,331,20,55,44,80,b
22371,2464,1386,576,669,441,376,238,203,170,96,97,57,26,91,28,21,19,28,20645,1103,811,262,484,261,235,196,69,227,20,72,42,156,308,54,38,39,73,l
22093,3673,1127,1141,1048,517,134,245,250,146,101,129,52,10,131,29,34,7,30,20039,200,139,92,202,37,57,11,29,63,71,32,79,65,314,72,45,68,44,r
20978,1007,821,473,222,90,57,118,95,124,45,26,10,35,126,17,22,33,19,20952,2271,1271,561,398,280,297,119,167,132,165,137,102,71,315,104,93,56,78,rb
21388,2249,674,697,733,404,76,174,179,84,31,45,63,36,133,34,18,10,19,20294,1119,839,409,556,385,220,229,143,64,77,61,60,40,326,8,25,36,40,r
21110,1567,532,481,623,333,52,174,132,85,41,57,125,52,131,28,21,18,32,20187,1334,913,388,583,475,285,218,172,118,133,133,39,57,246,45,23,17,31,d
20509,1147,1017,907,785,629,416,258,200,98,69,110,49,63,154,22,23,25,39,20080,515,390,258,242,210,210,75,91,109,126,73,43,84,298,42,15,21,21,b
20846,2470,1233,609,424,251,170,137,94,39,59,40,87,52,108,39,19,68,37,20243,1580,917,452,260,194,101,147,64,77,54,85,90,109,283,85,88,39,62,b
24911,2430,1241,128,149,483,189,35,59,169,95,57,45,41,203,72,103,83,39,22093,1429,2045,952,1474,1342,1116,977,1099,967,996,872,823,871,478,661,557,580,480,l
21821,3556,1084,1419,1039,144,288,333,230,80,117,85,33,99,103,10,9,71,72,19083,75,334,154,116,245,36,61,93,69,63,9,95,31,196,32,59,34,42,r
22071,1375,1060,579,432,357,218,129,50,66,25,102,126,209,111,38,55,23,32,20102,418,174,156,122,91,99,62,110,56,14,62,138,138,222,69,107,99,71,l
20663,1674,1409,766,835,466,553,346,233,281,292,260,130,126,259,151,86,92,87,19994,483,402,253,301,164,151,128,107,110,109,54,35,11,277,53,30,47,45,b
21628,2042,1260,447,763,731,106,464,156,176,182,41,99,106,147,83,92,46,68,20349,825,613,301,266,321,30,228,59,90,65,53,126,57,258,39,58,40,28,l
22712,3400,1148,1126,654,619,231,252,186,169,219,107,114,20,117,32,13,27,41,20200,445,391,251,427,188,53,95,101,67,122,51,84,77,241,78,55,47,29,l
20334,2050,1280,755,360,236,164,72,80,79,50,30,76,68,154,43,12,16,20,19878,182,175,155,193,78,30,54,107,69,47,63,48,125,246,31,34,26,42,b
21370,1251,700,831,307,93,389,143,137,47,172,26,62,63,135,9,19,26,28,20299,518,429,428,247,213,162,134,55,25,90,115,31,59,257,2,22,62,34,r
21191,1074,648,653,409,59,215,92,115,77,61,124,92,62,161,37,17,40,53,20408,1832,1478,772,931,730,411,241,219,114,64,147,128,42,269,39,29,37,11,d
21832,2943,877,970,810,505,315,260,174,130,117,62,79,27,129,22,32,13,28,20083,461,198,408,319,206,128,173,29,20,25,98,33,73,271,80,10,56,34,l
21731,2584,1275,579,829,617,379,357,279,113,248,197,61,68,142,57,55,37,63,20090,497,314,295,405,282,124,132,185,108,82,124,104,145,226,81,102,86,87,l
20912,1884,965,110,485,441,359,184,40,64,67,61,146,111,161,6,20,30,13,20089,331,292,99,228,226,122,72,97,77,45,55,103,102,280,72,60,39,55,r
22050,2572,892,1139,598,262,401,325,134,183,146,44,88,46,121,20,6,35,26,20042,66,91,178,97,127,22,76,5,79,64,67,63,77,254,14,40,41,6,r
21595,2704,1029,1521,889,146,518,346,282,308,186,66,59,158,101,79,34,15,35,20217,457,258,270,215,39,71,93,77,53,12,73,74,156,227,18,57,62,69,r
21093,1653,1552,1142,973,623,389,120,64,59,66,7,49,37,141,9,24,4,15,20189,629,565,338,272,261,65,107,83,85,1,97,34,104,276,30,33,49,34,b
21595,1836,774,1026,229,760,386,125,285,154,64,110,63,35,154,29,29,14,8,20019,444,247,264,220,51,82,85,59,54,89,102,74,98,269,61,33,65,30,l
20859,797,1308,1069,938,144,641,251,87,234,99,99,63,66,178,43,37,37,11,20023,777,709,396,404,244,192,208,95,107,96,29,61,61,261,43,38,9,59,l
22774,4162,1492,974,1073,711,143,193,289,115,79,8,39,159,132,30,59,11,61,20396,757,341,465,391,273,139,191,82,63,71,30,88,106,262,63,51,33,5,r
20628,1533,1112,805,718,486,386,266,193,132,59,64,58,24,126,39,10,29,36,19907,132,169,171,69,72,97,57,79,58,33,42,33,63,260,52,28,64,32,b
21857,973,1345,461,1184,179,668,265,185,290,167,153,56,118,179,22,22,27,26,20194,98,245,165,249,138,125,37,43,24,89,9,30,45,293,14,33,16,39,r
21603,1667,792,1371,1213,687,430,595,518,284,103,150,171,236,101,41,131,132,23,20252,494,315,453,256,99,265,257,171,126,92,96,92,174,207,42,81,134,153,r
20413,1525,1118,567,960,278,484,173,259,111,110,194,138,154,140,112,64,48,62,19896,857,406,104,468,115,319,86,198,8,126,75,166,141,229,86,110,108,58,b
22568,2441,2324,723,1088,288,510,127,110,77,2,52,50,49,141,39,37,20,23,20166,700,645,550,387,276,265,87,222,61,81,69,66,143,261,59,29,32,32,l
22833,1859,1349,812,570,381,255,149,51,52,18,33,16,49,145,81,13,29,65,20533,255,344,186,179,212,143,70,110,109,53,44,23,166,200,75,90,53,184,r
20435,2269,1644,1090,819,398,419,279,176,115,60,45,102,59,174,44,45,42,32,19769,956,600,585,400,286,228,171,158,42,51,28,69,124,274,31,53,87,11,b
20202,2714,1529,1014,1074,630,402,166,175,351,257,116,144,79,217,133,81,86,88,20017,593,781,428,452,232,211,109,210,109,167,23,104,72,284,42,29,167,22,l
