20608,2869,1569,559,465,409,126,202,146,35,61,41,178,275,497,90,99,124,69,19960,2648,2021,929,797,413,233,280,104,89,164,115,203,238,475,89,138,119,99,rb
21325,1553,645,617,418,333,373,145,249,178,67,189,100,157,483,78,46,17,14,20714,1174,582,736,352,173,312,26,274,179,94,208,156,178,434,59,100,37,65,r
23076,2257,1382,650,293,147,161,175,198,119,178,167,141,208,533,53,111,104,101,20992,554,345,104,142,58,197,110,182,142,180,176,153,233,481,86,142,136,124,r
20255,2093,1600,1015,669,586,460,270,270,205,215,129,205,249,547,112,97,98,88,19924,1150,1140,779,614,530,502,341,277,264,214,203,186,216,492,59,62,97,47,rb
20192,1804,1455,888,584,467,388,270,140,155,75,45,50,98,589,34,14,8,22,19890,1259,1000,677,478,319,297,201,143,98,64,18,28,118,546,60,19,21,41,rb
21299,1920,1855,382,1139,516,530,504,146,325,229,201,232,187,659,181,177,205,133,20427,932,845,282,407,323,141,202,25,166,39,57,85,92,590,69,72,53,37,l
23408,2476,1416,546,248,166,131,79,117,101,2,105,124,166,556,54,61,19,43,20723,473,206,187,254,197,47,108,151,106,74,25,93,162,511,25,45,50,58,r
20293,2494,1942,1145,574,218,173,245,213,256,154,166,140,228,561,80,53,17,35,19869,631,893,484,325,182,78,58,111,118,141,82,130,215,519,62,54,76,58,rb
20352,2529,1600,892,824,700,419,162,122,200,176,62,107,139,546,62,94,62,37,20141,1172,936,498,461,433,293,48,32,99,123,36,60,108,535,32,64,26,13,rb
22595,3172,1078,1457,272,567,313,244,306,77,107,131,80,122,595,49,25,23,11,21080,1940,708,1019,195,488,382,119,180,70,19,76,16,91,555,53,33,16,29,l
20928,700,429,233,115,236,174,136,128,60,148,144,161,217,561,109,91,139,132,21590,1990,1458,652,907,421,540,220,174,198,161,59,132,206,510,89,97,133,138,d
22767,1917,1269,764,420,127,61,199,186,142,38,78,168,223,537,278,225,223,197,20866,730,440,324,316,111,118,225,232,127,103,81,134,266,524,254,256,219,151,r
22698,3654,1464,1237,433,606,164,347,261,140,149,170,224,177,520,111,98,96,115,20869,1543,735,756,116,323,74,212,199,185,160,150,191,189,510,106,86,87,76,r
20417,2400,1723,670,519,596,553,424,237,135,209,225,238,265,507,211,172,162,148,19944,1030,852,441,307,348,373,197,110,87,132,163,117,214,485,92,106,118,125,rb
22430,3939,1193,1542,802,352,433,243,150,193,130,21,92,28,578,70,22,42,10,20416,1132,600,418,453,334,60,150,112,40,20,97,78,91,566,37,9,35,6,l
20830,1214,1137,705,566,325,357,238,139,283,65,199,137,183,535,102,121,121,111,20205,552,471,157,271,60,155,128,110,168,73,151,136,164,499,109,82,103,86,rb
20426,1639,1144,668,376,195,211,158,125,39,125,115,160,181,512,50,83,46,128,20006,28,40,131,29,74,114,120,77,128,86,110,146,160,484,59,91,58,66,rb
20391,141,317,93,23,35,69,102,93,16,30,19,50,61,576,36,58,34,29,19914,2046,1530,743,420,178,80,139,76,164,99,109,52,87,528,22,18,17,28,d
20580,225,128,139,130,124,150,84,146,126,142,108,191,167,538,61,91,77,72,21788,1059,1119,1165,684,497,557,331,411,296,267,225,218,162,579,80,25,34,42,d
20429,163,197,161,122,173,111,185,212,83,43,172,185,244,486,91,72,118,95,20330,2057,1361,807,400,229,333,239,88,50,158,215,135,184,491,114,52,99,131,d
20582,143,200,81,34,99,129,146,114,168,233,209,145,193,512,76,85,82,91,21863,1527,1010,637,529,457,436,407,344,243,191,173,190,233,513,100,90,123,61,u
20579,1409,1269,736,552,362,165,207,171,64,134,130,117,197,542,121,71,109,107,20063,614,495,281,213,249,90,162,158,22,130,146,132,189,531,134,135,127,121,rb
21439,2744,908,1429,638,287,376,174,137,288,299,194,172,182,482,113,74,84,91,19966,283,309,58,135,182,160,234,145,155,135,153,187,242,495,65,85,79,59,r
20601,1958,1223,891,921,265,406,375,217,99,117,182,147,156,487,58,94,75,66,19356,1991,1296,1468,542,400,341,149,264,152,95,86,155,231,483,112,111,107,67,rb
20500,24,61,126,61,103,86,117,83,107,170,155,158,253,440,82,78,106,76,19716,1676,1134,861,596,394,240,297,49,207,146,96,174,237,531,108,143,143,122,d
20407,70,55,50,31,42,108,76,140,161,142,148,163,226,468,100,79,103,81,21569,1381,1027,646,536,430,332,246,166,158,149,109,151,199,581,166,133,163,188,d
20459,11,78,67,135,109,134,168,97,100,116,153,208,334,521,145,113,98,129,21539,2324,1896,947,747,879,107,208,160,159,287,152,260,237,500,127,113,121,119,u
20480,176,125,45,21,116,94,120,109,93,48,82,145,274,501,276,242,214,165,21600,2475,1163,1446,672,586,720,125,560,186,180,203,208,446,560,401,375,284,188,u
20491,162,132,226,57,44,91,57,15,87,48,56,106,127,491,32,28,30,46,20827,2372,902,1269,638,321,486,274,163,192,76,144,123,107,577,53,42,16,49,d
20567,1021,974,552,465,454,282,138,188,153,125,175,165,158,467,60,76,108,81,20109,1371,977,426,354,395,229,85,216,180,122,169,218,242,553,124,88,101,119,rb
20741,357,238,224,129,126,81,87,162,56,127,212,127,235,476,73,87,84,94,20381,1106,939,536,533,352,189,221,94,101,140,121,143,220,534,63,83,91,93,b
20557,492,298,257,53,116,159,41,107,122,63,51,161,210,500,33,32,103,86,20516,1460,1132,793,693,508,195,103,110,138,147,127,144,251,523,28,78,98,90,b
20841,1056,798,285,186,117,70,69,22,47,44,58,79,117,515,45,17,13,26,21881,4801,1715,545,946,773,384,14,191,225,89,105,65,75,592,35,40,46,23,u
21092,1728,1351,461,94,147,142,164,158,130,63,111,122,146,469,54,90,68,87,21392,3122,1032,523,805,725,462,229,149,197,223,160,189,210,627,113,133,113,153,r
20461,173,218,158,112,77,102,60,53,68,36,11,56,72,539,28,25,41,20,20289,1132,941,610,497,401,216,171,117,91,72,37,87,96,631,62,42,29,20,b
20448,1539,1048,595,370,142,201,230,177,109,205,232,138,194,485,116,116,74,94,20302,495,198,78,48,125,242,109,101,101,161,159,142,223,531,94,86,82,82,rb
20515,360,286,117,224,117,70,216,118,70,100,86,148,156,480,67,91,95,63,20832,2266,1199,610,388,465,234,286,345,47,178,203,127,239,522,169,74,135,133,u
21719,3133,1137,745,791,587,229,81,219,146,143,86,195,205,457,109,94,74,75,20050,157,247,79,164,111,115,120,127,132,137,193,198,216,518,61,91,96,58,r
